"x","y","dx","dy","dist","dt","R2n","abs.angle","rel.angle","id","date","id_day_all","month","datetime","behavior","species","id_tree","group"
782067.996792023,7407975.99983234,12.0332079770742,-21.7198323393241,24.8304089992064,300,15475.9822088001,-1.06487246034118,-0.114617234017736,"Guareí","2019-05-20","may004","May",2019-05-20 15:45:00,"Travel",NA,NA,"Guareí"
782080.03,7407954.28,-11.4500000000698,-1.11000000033528,11.5036776729159,300,15137.8155203561,-3.04495141159459,-1.98007895125342,"Guareí","2019-05-20","may004","May",2019-05-20 15:50:00,"Travel",NA,NA,"Guareí"
782068.58,7407953.17,-3.58320795791224,7.82983233034611,8.61078704828883,300,12624.5930628405,1.99998163012785,-1.23825226545714,"Guareí","2019-05-20","may004","May",2019-05-20 15:55:00,"Inactive",NA,NA,"Guareí"
782064.996792042,7407960.99983233,-59.9999992010416,-16.0000001005828,62.0966980389751,300,12829.4283372599,-2.88099025696219,1.40221342008955,"Guareí","2019-05-20","may004","May",2019-05-20 16:00:00,"Travel",NA,NA,"Guareí"
782004.996792841,7407944.99983223,-19.999999742955,-11.0000000400469,22.825424215099,300,3297.95278473993,-2.63874943569757,0.242240821264617,"Guareí","2019-05-20","may004","May",2019-05-20 16:05:00,"Travel",NA,NA,"Guareí"
781984.996793098,7407933.99983219,-22.9999996940605,-7.00000002980232,24.0416302763356,300,1412.82564477548,-2.84615181155502,-0.207402375857448,"Guareí","2019-05-20","may004","May",2019-05-20 16:10:00,"Foraging",NA,NA,"Guareí"
781961.996793404,7407926.99983216,0,0,0,300,810.568671899973,NA,NA,"Guareí","2019-05-20","may004","May",2019-05-20 16:15:00,"Inactive",NA,NA,"Guareí"
781961.996793404,7407926.99983216,7.80559017998166,-27.3795806001872,28.4704877355477,300,810.568671899973,-1.29307577206762,1.5530760394874,"Guareí","2019-05-20","may004","May",2019-05-20 16:20:00,"Travel",NA,NA,"Guareí"
781969.802383584,7407899.62025156,NA,NA,NA,NA,0,NA,NA,"Guareí","2019-05-20","may004","May",2019-05-20 16:25:00,"Sleeping site",NA,"DG03","Guareí"
781969.802383584,7407899.62025156,0,0,0,300,0,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 07:20:00,"Sleeping site",NA,"DG03","Guareí"
781969.802383584,7407899.62025156,3.66469773906283,-40.9835799792781,41.1470999881715,300,0,-1.48161482881244,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 07:25:00,"Travel",NA,"DG03","Guareí"
781973.467081323,7407858.63667158,9.26830572693143,-69.8064706204459,70.419065824044,300,1693.08383743658,-1.43879691225996,0.0428179165524711,"Guareí","2019-06-10","jun001","Jun",2019-06-10 07:30:00,"Travel",NA,NA,"Guareí"
781982.73538705,7407788.83020096,-5.94358952494804,-22.4981558201835,23.2700079877581,300,12441.6978905408,-1.82907681799661,-0.390279905736643,"Guareí","2019-06-10","jun001","Jun",2019-06-10 07:35:00,"Travel",NA,NA,"Guareí"
781976.791797525,7407766.33204514,-10.4863560460508,-17.0693693095818,20.0331483235022,300,17814.5978778752,-2.12169155975538,-0.292614741758773,"Guareí","2019-06-10","jun001","Jun",2019-06-10 07:40:00,"Foraging",NA,NA,"Guareí"
781966.305441479,7407749.26267583,13.8893978300039,5.40091117937118,14.9025237341724,300,22619.6291833349,0.370858686051294,2.49255024580667,"Guareí","2019-06-10","jun001","Jun",2019-06-10 07:45:00,"Inactive",NA,NA,"Guareí"
781980.194839309,7407754.66358701,-5.6611472920049,-56.5423286994919,56.8250255030577,300,21120.4377334916,-1.67058605458783,-2.04144474063913,"Guareí","2019-06-10","jun001","Jun",2019-06-10 07:50:00,"Travel",NA,NA,"Guareí"
781974.533692017,7407698.12125831,0,0,0,300,40624.2295600945,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 07:55:00,"Travel",NA,NA,"Guareí"
781974.533692017,7407698.12125831,12.6952255930519,-36.7995366100222,38.927813290382,300,40624.2295600945,-1.23859769947029,0.431988355117546,"Guareí","2019-06-10","jun001","Jun",2019-06-10 08:00:00,"Inactive",NA,NA,"Guareí"
781987.22891761,7407661.3217217,0,0,0,300,57089.873421423,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 08:05:00,"Frugivory","Syagrus romanzoffiana","AG169","Guareí"
781987.22891761,7407661.3217217,23.2186341159977,0.558564299717546,23.2253517581433,300,57089.873421423,0.0240520860283288,1.26264978549861,"Guareí","2019-06-10","jun001","Jun",2019-06-10 08:10:00,"Frugivory","Syagrus romanzoffiana","AG169","Guareí"
782010.447551726,7407661.880286,0,0,0,300,58172.3209177245,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 08:15:00,"Inactive",NA,NA,"Guareí"
782010.447551726,7407661.880286,6.50478437496349,-23.8421302298084,24.7135467640708,300,58172.3209177245,-1.30445116372075,-1.32850324974908,"Guareí","2019-06-10","jun001","Jun",2019-06-10 08:20:00,"Travel",NA,NA,"Guareí"
782016.952336101,7407638.03815577,15.4096843110165,-19.0611316999421,24.5109182253077,300,70648.3108600999,-0.890933266504372,0.413517897216383,"Guareí","2019-06-10","jun001","Jun",2019-06-10 08:25:00,"Foraging",NA,NA,"Guareí"
782032.362020412,7407618.97702407,1.92120599199552,-11.593642889522,11.7517482917838,300,82674.3292958702,-1.40657663752589,-0.515643371021518,"Guareí","2019-06-10","jun001","Jun",2019-06-10 08:30:00,"Travel",NA,NA,"Guareí"
782034.283226404,7407607.38338118,0,0,0,300,89560.1674998019,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 08:35:00,"Foraging",NA,NA,"Guareí"
782034.283226404,7407607.38338118,-0.921117583988234,-42.2614232506603,42.2714602631017,300,89560.1674998019,-1.59258858306247,-0.186011945536583,"Guareí","2019-06-10","jun001","Jun",2019-06-10 08:40:00,"Travel",NA,NA,"Guareí"
782033.36210882,7407565.12195793,0,0,0,300,115928.947113359,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 08:45:00,"Foraging","Cariniana estrelensis","AG83","Guareí"
782033.36210882,7407565.12195793,18.2563644270413,-12.3246680097654,22.0270806881864,300,115928.947113359,-0.59381070114379,0.998777881918683,"Guareí","2019-06-10","jun001","Jun",2019-06-10 08:50:00,"Foraging","Cariniana estrelensis","AG83","Guareí"
782051.618473247,7407552.79728992,37.8450570759596,-1.19894842989743,37.8640439258698,300,126980.039248228,-0.0316698574481334,0.562140843695657,"Guareí","2019-06-10","jun001","Jun",2019-06-10 08:55:00,"Foraging",NA,NA,"Guareí"
782089.463530323,7407551.59834149,-5.14867631404195,-10.9843883598223,12.1311852440797,300,135438.039927331,-2.00911379926203,-1.97744394181389,"Guareí","2019-06-10","jun001","Jun",2019-06-10 09:00:00,"Foraging",NA,NA,"Guareí"
782084.314854009,7407540.61395313,-30.0779123739339,-25.2128894506022,39.2475554298906,300,141998.628194765,-2.44395819500717,-0.43484439574514,"Guareí","2019-06-10","jun001","Jun",2019-06-10 09:05:00,"Travel",NA,NA,"Guareí"
782054.236941635,7407515.40106368,0,0,0,300,154753.578928394,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 09:10:00,"Foraging",NA,NA,"Guareí"
782054.236941635,7407515.40106368,0,0,0,300,154753.578928394,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 09:15:00,"Foraging",NA,NA,"Guareí"
782054.236941635,7407515.40106368,-4.54180654208176,-21.373025489971,21.8502683109533,300,154753.578928394,-1.78018344887308,0.663774746134085,"Guareí","2019-06-10","jun001","Jun",2019-06-10 09:20:00,"Frugivory",NA,NA,"Guareí"
782049.695135093,7407494.02803819,-12.9486617109505,-18.5085437493399,22.5883605386904,300,170887.895289974,-2.18125684971063,-0.401073400837551,"Guareí","2019-06-10","jun001","Jun",2019-06-10 09:25:00,"Travel",NA,NA,"Guareí"
782036.746473382,7407475.51949444,-6.64021944103297,-4.71290089003742,8.1427236858675,300,184342.963348003,-2.52435247886826,-0.343095629157629,"Guareí","2019-06-10","jun001","Jun",2019-06-10 09:30:00,"Foraging",NA,NA,"Guareí"
782030.106253941,7407470.80659355,11.4024401410716,-29.9745390806347,32.0700582205149,300,187517.710075335,-1.20729617826924,1.31705630059902,"Guareí","2019-06-10","jun001","Jun",2019-06-10 09:35:00,"Travel",NA,NA,"Guareí"
782041.508694082,7407440.83205447,0,0,0,300,215628.404754262,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 09:40:00,"Frugivory","Syagrus romanzoffiana","AG170","Guareí"
782041.508694082,7407440.83205447,0,0,0,300,215628.404754262,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 09:45:00,"Frugivory","Syagrus romanzoffiana","AG170","Guareí"
782041.508694082,7407440.83205447,0,0,0,300,215628.404754262,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 09:50:00,"Frugivory","Syagrus romanzoffiana","AG170","Guareí"
782041.508694082,7407440.83205447,-13.7659047390334,1.92667105048895,13.9000789429749,300,215628.404754262,3.00253629797822,-2.07335283093212,"Guareí","2019-06-10","jun001","Jun",2019-06-10 09:55:00,"Travel","Syagrus romanzoffiana","AG170","Guareí"
782027.742789343,7407442.75872552,0,0,0,300,212079.544594597,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 10:00:00,"Travel","Pereskia aculeata","AG171","Guareí"
782027.742789343,7407442.75872552,0,0,0,300,212079.544594597,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 10:05:00,"Foraging","Pereskia aculeata","AG171","Guareí"
782027.742789343,7407442.75872552,0,0,0,300,212079.544594597,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 10:10:00,"Foraging","Pereskia aculeata","AG171","Guareí"
782027.742789343,7407442.75872552,-9.95531531504821,-18.8910557301715,21.3536949875772,300,212079.544594597,-2.05579866688091,1.22485034232045,"Guareí","2019-06-10","jun001","Jun",2019-06-10 10:15:00,"Frugivory","Pereskia aculeata","AG171","Guareí"
782017.787474028,7407423.86766979,-3.97195805399679,7.02506315987557,8.07018978605528,300,228643.087965357,2.08538465923394,-2.14200198106474,"Guareí","2019-06-10","jun001","Jun",2019-06-10 10:20:00,"Out of sight",NA,NA,"Guareí"
782013.815515974,7407430.89273295,0,0,0,300,221642.642524808,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 10:25:00,"Inactive",NA,NA,"Guareí"
782013.815515974,7407430.89273295,0,0,0,300,221642.642524808,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 10:30:00,"Inactive",NA,NA,"Guareí"
782013.815515974,7407430.89273295,0,0,0,300,221642.642524808,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 10:35:00,"Inactive",NA,NA,"Guareí"
782013.815515974,7407430.89273295,-5.78137284598779,-13.1368676396087,14.3527545567017,300,221642.642524808,-1.98537660924004,2.21242403870561,"Guareí","2019-06-10","jun001","Jun",2019-06-10 10:40:00,"Foraging",NA,NA,"Guareí"
782008.034143128,7407417.75586531,0,0,0,300,233654.954173277,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 10:45:00,"Inactive","Syagrus romanzoffiana","AG172","Guareí"
782008.034143128,7407417.75586531,0,0,0,300,233654.954173277,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 10:50:00,"Inactive","Syagrus romanzoffiana","AG172","Guareí"
782008.034143128,7407417.75586531,0,0,0,300,233654.954173277,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 10:55:00,"Frugivory","Syagrus romanzoffiana","AG172","Guareí"
782008.034143128,7407417.75586531,0,0,0,300,233654.954173277,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 11:00:00,"Frugivory","Syagrus romanzoffiana","AG172","Guareí"
782008.034143128,7407417.75586531,-5.39932455099188,-46.8949819803238,47.2047883221802,300,233654.954173277,-1.68542807946749,0.299948529772554,"Guareí","2019-06-10","jun001","Jun",2019-06-10 11:05:00,"Foraging","Syagrus romanzoffiana","AG172","Guareí"
782002.634818577,7407370.86088333,0,0,0,300,280664.438278196,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 11:10:00,"Foraging","Syagrus romanzoffiana","AG114","Guareí"
782002.634818577,7407370.86088333,0,0,0,300,280664.438278196,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 11:15:00,"Frugivory","Syagrus romanzoffiana","AG114","Guareí"
782002.634818577,7407370.86088333,0,0,0,300,280664.438278196,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 11:20:00,"Frugivory","Syagrus romanzoffiana","AG114","Guareí"
782002.634818577,7407370.86088333,0,0,0,300,280664.438278196,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 11:25:00,"Frugivory","Syagrus romanzoffiana","AG114","Guareí"
782002.634818577,7407370.86088333,0,0,0,300,280664.438278196,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 11:30:00,"Frugivory","Syagrus romanzoffiana","AG114","Guareí"
782002.634818577,7407370.86088333,0,0,0,300,280664.438278196,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 11:35:00,"Frugivory","Syagrus romanzoffiana","AG114","Guareí"
782002.634818577,7407370.86088333,0,0,0,300,280664.438278196,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 11:40:00,"Foraging","Syagrus romanzoffiana","AG114","Guareí"
782002.634818577,7407370.86088333,71.1927880860167,-2.60895639006048,71.2405764217676,300,280664.438278196,-0.0366299662674187,1.64879811320007,"Guareí","2019-06-10","jun001","Jun",2019-06-10 11:45:00,"Foraging","Syagrus romanzoffiana","AG114","Guareí"
782073.827606663,7407368.25192694,14.3339375020005,21.4547829199582,25.8025090728361,300,293173.543445806,0.981802167503297,1.01843213377072,"Guareí","2019-06-10","jun001","Jun",2019-06-10 11:50:00,"Foraging",NA,NA,"Guareí"
782088.161544165,7407389.70670986,15.3304654749809,-5.72848698031157,16.3657793814771,300,274020.710902237,-0.357601382841494,-1.33940355034479,"Guareí","2019-06-10","jun001","Jun",2019-06-10 11:55:00,"Travel",NA,NA,"Guareí"
782103.49200964,7407383.97822288,16.5234965150012,11.7882834607735,20.2975260569559,300,283759.617856293,0.619679640732104,0.977281023573599,"Guareí","2019-06-10","jun001","Jun",2019-06-10 12:00:00,"Foraging",NA,NA,"Guareí"
782120.015506155,7407395.76650634,0,0,0,300,276432.578764044,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 12:05:00,"Frugivory","Syagrus romanzoffiana","AG173","Guareí"
782120.015506155,7407395.76650634,-6.21966556995176,23.493019499816,24.3023909321856,300,276432.578764044,1.82960401812772,1.20992437739562,"Guareí","2019-06-10","jun001","Jun",2019-06-10 12:10:00,"Travel","Syagrus romanzoffiana","AG173","Guareí"
782113.795840585,7407419.25952584,0,0,0,300,251480.542472861,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 12:15:00,"Out of sight",NA,NA,"Guareí"
782113.795840585,7407419.25952584,15.7340749059804,35.0100039597601,38.3830885991398,300,251480.542472861,1.14842771095976,-0.681176307167962,"Guareí","2019-06-10","jun001","Jun",2019-06-10 12:20:00,"Out of sight",NA,NA,"Guareí"
782129.529915491,7407454.2695298,30.6495977300219,-14.2903188597411,33.8173188488567,300,223850.149821017,-0.436283448867705,-1.58471115982746,"Guareí","2019-06-10","jun001","Jun",2019-06-10 12:25:00,"Out of sight",NA,NA,"Guareí"
782160.179513221,7407439.97921094,0,0,0,300,247513.337710586,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 12:30:00,"Out of sight",NA,NA,"Guareí"
782160.179513221,7407439.97921094,23.9985603810055,3.6926354598254,24.2809896215111,300,247513.337710586,0.152671685826207,0.588955134693911,"Guareí","2019-06-10","jun001","Jun",2019-06-10 12:35:00,"Agonin",NA,NA,"Guareí"
782184.178073602,7407443.6718464,0,0,0,300,253845.884638336,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 12:40:00,"Agonin",NA,NA,"Guareí"
782184.178073602,7407443.6718464,0,0,0,300,253845.884638336,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 12:45:00,"Agonin",NA,NA,"Guareí"
782184.178073602,7407443.6718464,4.87143435294274,-7.9527887403965,9.32618471854424,300,253845.884638336,-1.02120419622085,-1.17387588204706,"Guareí","2019-06-10","jun001","Jun",2019-06-10 12:50:00,"Agonin",NA,NA,"Guareí"
782189.049507955,7407435.71905766,-16.8059251470258,-4.60157655924559,17.4245122421844,300,263273.619246831,-2.8743360907346,-1.85313189451375,"Guareí","2019-06-10","jun001","Jun",2019-06-10 12:55:00,"Agonin",NA,NA,"Guareí"
782172.243582808,7407431.1174811,-21.0865585469874,0.181232629343867,21.0873373525788,300,260477.285071262,3.1329981659376,-0.275851050507391,"Guareí","2019-06-10","jun001","Jun",2019-06-10 13:00:00,"Frugivory","Syagrus romanzoffiana","AG174","Guareí"
782151.157024261,7407431.29871373,-6.38443233491853,8.18615548033267,10.3814313939521,300,252214.568490476,2.23316421724067,-0.899833948696934,"Guareí","2019-06-10","jun001","Jun",2019-06-10 13:05:00,"Agonin",NA,NA,"Guareí"
782144.772591926,7407439.48486921,0,0,0,300,242339.143897283,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 13:10:00,"Agonin",NA,NA,"Guareí"
782144.772591926,7407439.48486921,27.4709908819059,-8.36738810967654,28.7170423931803,300,242339.143897283,-0.295662432375432,-2.5288266496161,"Guareí","2019-06-10","jun001","Jun",2019-06-10 13:15:00,"Agonin",NA,NA,"Guareí"
782172.243582808,7407431.1174811,0,0,0,300,260477.285071262,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 13:20:00,"Travel",NA,NA,"Guareí"
782172.243582808,7407431.1174811,0,0,0,300,260477.285071262,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 13:25:00,"Frugivory","Syagrus romanzoffiana","AG174","Guareí"
782172.243582808,7407431.1174811,0,0,0,300,260477.285071262,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 13:30:00,"Frugivory","Syagrus romanzoffiana","AG174","Guareí"
782172.243582808,7407431.1174811,-23.4143069819547,4.87088599987328,23.9155870065732,300,260477.285071262,2.9364876815033,-3.05103519330085,"Guareí","2019-06-10","jun001","Jun",2019-06-10 13:35:00,"Frugivory","Syagrus romanzoffiana","AG174","Guareí"
782148.829275826,7407435.9883671,-9.66279912996106,10.692278649658,14.4116102413265,300,247005.152433217,2.30566149325576,-0.630826188247547,"Guareí","2019-06-10","jun001","Jun",2019-06-10 13:40:00,"Travel",NA,NA,"Guareí"
782139.166476696,7407446.68064575,0,0,0,300,233838.482546761,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 13:45:00,"Agonin",NA,NA,"Guareí"
782139.166476696,7407446.68064575,0,0,0,300,233838.482546761,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 13:50:00,"Agonin",NA,NA,"Guareí"
782139.166476696,7407446.68064575,-28.4958934109891,5.8879340197891,29.0978299588103,300,233838.482546761,2.93783610101521,0.632174607759453,"Guareí","2019-06-10","jun001","Jun",2019-06-10 13:55:00,"Travel",NA,NA,"Guareí"
782110.670583285,7407452.56857977,-33.6023922460154,2.92000782024115,33.7290262285371,300,219699.046937218,3.05491159616552,0.117075495150306,"Guareí","2019-06-10","jun001","Jun",2019-06-10 14:00:00,"Travel",NA,NA,"Guareí"
782077.068191039,7407455.48858759,-14.066149663995,9.07651645038277,16.7403619209376,300,208758.888389496,2.5685471418663,-0.486364454299214,"Guareí","2019-06-10","jun001","Jun",2019-06-10 14:05:00,"Travel",NA,NA,"Guareí"
782063.002041375,7407464.56510404,0,0,0,300,197959.157595441,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 14:10:00,"Travel",NA,NA,"Guareí"
782063.002041375,7407464.56510404,-13.075509011047,-11.7057739999145,17.5497601361114,300,197959.157595441,-2.41141127089973,1.30322689441355,"Guareí","2019-06-10","jun001","Jun",2019-06-10 14:15:00,"Foraging",NA,NA,"Guareí"
782049.926532364,7407452.85933004,0,0,0,300,206015.200214451,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 14:20:00,"Frugivory","Syagrus romanzoffiana","AG175","Guareí"
782049.926532364,7407452.85933004,0,0,0,300,206015.200214451,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 14:25:00,"Frugivory","Syagrus romanzoffiana","AG175","Guareí"
782049.926532364,7407452.85933004,-1.75921387795825,38.8383051697165,38.8781272944625,300,206015.200214451,1.6160612325325,-2.25571280374736,"Guareí","2019-06-10","jun001","Jun",2019-06-10 14:30:00,"Frugivory","Syagrus romanzoffiana","AG175","Guareí"
782048.167318486,7407491.69763521,-37.2048588129692,14.9173063896596,40.0840061522791,300,172541.923951652,2.76026715677836,1.14420592424586,"Guareí","2019-06-10","jun001","Jun",2019-06-10 14:35:00,"Travel",NA,NA,"Guareí"
782010.962459673,7407506.6149416,-17.4958612890914,26.9604764403775,32.1398888009788,300,156147.325520316,2.14642940483154,-0.613837751946819,"Guareí","2019-06-10","jun001","Jun",2019-06-10 14:40:00,"Travel",NA,NA,"Guareí"
781993.466598384,7407533.57541804,-36.7451739800163,-3.59744837973267,36.9208538046793,300,134548.815208416,-3.04400105475876,1.09275484758928,"Guareí","2019-06-10","jun001","Jun",2019-06-10 14:45:00,"Travel",NA,NA,"Guareí"
781956.721424404,7407529.97796966,2.99465542810503,18.0396712692454,18.2865442507741,300,136806.528060738,1.40629259193407,-1.83289166048675,"Guareí","2019-06-10","jun001","Jun",2019-06-10 14:50:00,"Travel",NA,NA,"Guareí"
781959.716079832,7407548.01764093,18.6547856909456,24.5864853505045,30.8625386361148,300,123726.129325196,0.921724119852776,-0.484568472081298,"Guareí","2019-06-10","jun001","Jun",2019-06-10 14:55:00,"Foraging",NA,NA,"Guareí"
781978.370865523,7407572.60412628,0,0,0,300,107012.965075543,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 15:00:00,"Frugivory","Syagrus romanzoffiana","AG176","Guareí"
781978.370865523,7407572.60412628,-47.5677767470479,21.7579519096762,52.3077609534261,300,107012.965075543,2.71259411496279,1.79086999511001,"Guareí","2019-06-10","jun001","Jun",2019-06-10 15:05:00,"Travel","Syagrus romanzoffiana","AG176","Guareí"
781930.803088776,7407594.36207819,-6.62687177094631,21.949246359989,22.9278181526297,300,94703.4974045911,1.86401179103375,-0.848582323929038,"Guareí","2019-06-10","jun001","Jun",2019-06-10 15:10:00,"Travel",NA,NA,"Guareí"
781924.176217005,7407616.31132455,0,0,0,300,82345.6952001432,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 15:15:00,"Frugivory","Syagrus romanzoffiana","AG177","Guareí"
781924.176217005,7407616.31132455,-3.47837248898577,32.8047574302182,32.9886523705893,300,82345.6952001432,1.67643417709494,-0.187577613938807,"Guareí","2019-06-10","jun001","Jun",2019-06-10 15:20:00,"Frugivory","Syagrus romanzoffiana","AG177","Guareí"
781920.697844516,7407649.11608198,-58.4247516510077,-11.0791035899892,59.465941023746,300,65163.5947338385,-2.95418754336917,1.65256358671547,"Guareí","2019-06-10","jun001","Jun",2019-06-10 15:25:00,"Travel",NA,NA,"Guareí"
781862.273092865,7407638.03697839,-5.8929476509802,1.18118251953274,6.01016007787171,300,79988.3571646356,2.94377403756857,-0.38522372624184,"Guareí","2019-06-10","jun001","Jun",2019-06-10 15:30:00,"Travel",NA,NA,"Guareí"
781856.380145214,7407639.21816091,6.07188389496878,69.9585746806115,70.2215774913714,300,80673.8529717648,1.48422072019489,-1.45955331737369,"Guareí","2019-06-10","jun001","Jun",2019-06-10 15:35:00,"Travel",NA,NA,"Guareí"
781862.452029109,7407709.17673559,26.9887729160255,24.1762051098049,36.2337240291989,300,47792.831380704,0.730482866476105,-0.753737853718781,"Guareí","2019-06-10","jun001","Jun",2019-06-10 15:40:00,"Travel",NA,NA,"Guareí"
781889.440802025,7407733.3529407,45.1859453839716,61.117964300327,76.0077313203026,300,34102.8024511494,0.934163287446281,0.203680420970175,"Guareí","2019-06-10","jun001","Jun",2019-06-10 15:45:00,"Travel",NA,NA,"Guareí"
781934.626747409,7407794.470905,-15.5136838989565,45.8833532398567,48.4350750247195,300,12293.7104621636,1.89684094190751,0.962677654461229,"Guareí","2019-06-10","jun001","Jun",2019-06-10 15:50:00,"Travel",NA,NA,"Guareí"
781919.11306351,7407840.35425824,51.4659683359787,51.9306013695896,73.1131537780117,300,6081.8651336985,0.789891831876742,-1.10694911003077,"Guareí","2019-06-10","jun001","Jun",2019-06-10 15:55:00,"Travel",NA,NA,"Guareí"
781970.579031846,7407892.28485961,0,0,0,300,54.4111575810491,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 16:00:00,"Frugivory","Celtis iguanaea","AG152","Guareí"
781970.579031846,7407892.28485961,0,0,0,300,54.4111575810491,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 16:05:00,"Frugivory","Celtis iguanaea","AG152","Guareí"
781970.579031846,7407892.28485961,0,0,0,300,54.4111575810491,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 16:10:00,"Frugivory","Celtis iguanaea","AG152","Guareí"
781970.579031846,7407892.28485961,0,0,0,300,54.4111575810491,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 16:15:00,"Frugivory","Celtis iguanaea","AG152","Guareí"
781970.579031846,7407892.28485961,-0.776648262050003,7.33539194986224,7.37639190804346,300,54.4111575810491,1.67628020267199,0.886388370795252,"Guareí","2019-06-10","jun001","Jun",2019-06-10 16:20:00,"Frugivory","Celtis iguanaea","AG152","Guareí"
781969.802383584,7407899.62025156,NA,NA,NA,NA,0,NA,NA,"Guareí","2019-06-10","jun001","Jun",2019-06-10 16:25:00,"Sleeping site",NA,"DG03","Guareí"
781969.802383584,7407899.62025156,0,0,0,300,0,NA,NA,"Guareí","2019-06-11","jun002","Jun",2019-06-11 07:30:00,"Sleeping site",NA,"DG03","Guareí"
781969.802383584,7407899.62025156,-23.4080514489906,17.7742246408015,29.3914942495319,300,0,2.49215275625441,NA,"Guareí","2019-06-11","jun002","Jun",2019-06-11 07:35:00,"Travel",NA,NA,"Guareí"
781946.394332135,7407917.3944762,0,0,0,300,863.859934220268,NA,NA,"Guareí","2019-06-11","jun002","Jun",2019-06-11 07:40:00,"Travel",NA,NA,"Guareí"
781946.394332135,7407917.3944762,0,0,0,300,863.859934220268,NA,NA,"Guareí","2019-06-11","jun002","Jun",2019-06-11 07:45:00,"Inactive",NA,NA,"Guareí"
781946.394332135,7407917.3944762,0,0,0,300,863.859934220268,NA,NA,"Guareí","2019-06-11","jun002","Jun",2019-06-11 07:50:00,"Foraging",NA,NA,"Guareí"
781946.394332135,7407917.3944762,0,0,0,300,863.859934220268,NA,NA,"Guareí","2019-06-11","jun002","Jun",2019-06-11 07:55:00,"Foraging",NA,NA,"Guareí"
781946.394332135,7407917.3944762,-25.6782107739709,16.0804099598899,30.2976912161736,300,863.859934220268,2.58211089853855,0.089958142284142,"Guareí","2019-06-11","jun002","Jun",2019-06-11 08:00:00,"Foraging",NA,NA,"Guareí"
781920.716121361,7407933.47488616,-8.83117881498765,-24.6539133805782,26.1878820113299,300,3555.59742296768,-1.91476279567887,1.78631161296216,"Guareí","2019-06-11","jun002","Jun",2019-06-11 08:05:00,"Travel",NA,NA,"Guareí"
781911.884942546,7407908.82097278,-14.6964614470489,-8.59060276951641,17.0230559832311,300,3439.08324735456,-2.61262175510963,-0.697858959430754,"Guareí","2019-06-11","jun002","Jun",2019-06-11 08:10:00,"Frugivory","Celtis iguanaea","AG23","Guareí"
