"id","date","id_day_all","month","behavior","species","id_tree","group","feedingbout_id","feedingbout_dur","richness","feedingbout_dur_timestep"
"Guareí","2019-08-20","aug007","Aug","Frugivory","Pereskia aculeata","AG354","Guareí","fb_240",15,4,3
"Guareí","2019-08-20","aug007","Aug","Frugivory","Pereskia aculeata","AG249","Guareí","fb_241",5,4,1
"Guareí","2019-08-20","aug007","Aug","Frugivory","Pereskia aculeata","AG355","Guareí","fb_242",5,4,1
"Guareí","2019-08-20","aug007","Aug","Frugivory","Pereskia aculeata","AG356","Guareí","fb_242",10,4,2
"Guareí","2019-08-20","aug007","Aug","Frugivory","Pereskia aculeata","AG287","Guareí","fb_242",10,4,2
"Guareí","2019-08-21","aug008","Aug","Frugivory","Pereskia aculeata","AG357","Guareí","fb_243",5,4,1
"Guareí","2019-08-21","aug008","Aug","Frugivory","Syagrus romanzoffiana","AG358","Guareí","fb_243",10,4,2
"Guareí","2019-08-21","aug008","Aug","Frugivory","Pereskia aculeata","AG302","Guareí","fb_243",15,4,3
"Guareí","2019-08-21","aug008","Aug","Frugivory","Pereskia aculeata","AG249","Guareí","fb_243",5,4,1
"Guareí","2019-08-21","aug008","Aug","Frugivory","Pereskia aculeata","AG361","Guareí","fb_243",10,4,2
"Guareí","2019-08-21","aug008","Aug","Frugivory","Pereskia aculeata","AG362","Guareí","fb_243",10,4,2
"Guareí","2019-08-21","aug008","Aug","Frugivory","Pereskia aculeata","AG363","Guareí","fb_244",10,4,2
"Guareí","2019-08-21","aug008","Aug","Frugivory","Syagrus romanzoffiana","AG364","Guareí","fb_244",5,4,1
"Guareí","2019-08-21","aug008","Aug","Frugivory","Pereskia aculeata","AG214","Guareí","fb_244",5,4,1
"Guareí","2019-08-21","aug008","Aug","Frugivory","Pereskia aculeata","AG328","Guareí","fb_244",5,4,1
"Guareí","2019-08-21","aug008","Aug","Frugivory","Pereskia aculeata","AG340","Guareí","fb_245",10,4,2
"Guareí","2019-08-21","aug008","Aug","Frugivory","Pereskia aculeata","AG365","Guareí","fb_246",40,4,8
"Guareí","2019-08-21","aug008","Aug","Frugivory","Pereskia aculeata","AG366","Guareí","fb_246",15,4,3
"Guareí","2019-08-21","aug008","Aug","Frugivory","Pereskia aculeata","AG367","Guareí","fb_247",15,4,3
"Guareí","2019-08-21","aug008","Aug","Frugivory","Pereskia aculeata","AG368","Guareí","fb_248",10,4,2
"Guareí","2019-08-21","aug008","Aug","Frugivory","Pereskia aculeata","AG369","Guareí","fb_248",20,4,4
"Guareí","2019-08-21","aug008","Aug","Frugivory","Pereskia aculeata","AG232","Guareí","fb_248",5,4,1
